lp,src,mt,ref,score,raw,annotators,domain,year,l1,l2
en-zh,"A Harris County jury found Ronald Haskell, 39, guilty in the July 2014 killings of six members of the Stay family: parents Stephen Stay and Katie Stay, and children Bryan, 13, Emily, 9, Rebecca, 7 and Zach, 4.",哈里斯县陪审团认定，39岁的罗纳德·哈斯克尔在2014年7月杀害了“留下”家族的6名成员：父母斯蒂芬·留下和凯蒂·留下，以及13岁的孩子布莱恩、9岁的艾米莉、7岁的丽贝卡和4岁的扎克。,哈里斯县一陪审团认定39岁的罗纳德·哈斯克尔（Ronald Haskell）因于2014年6月杀害斯德一家六口而构成犯罪，受害者如下：父斯蒂芬·斯德（Stephen Stay）和母凯蒂·斯德（Katie Stay），其子女包括布莱恩（13周岁）、艾米丽（9周岁）、瑞贝卡（7周岁）、扎克（4周岁）。,0.406712649280847,86.1428571428571,7,news,2020,en,zh
en-zh,"""Our daughters thought [Warren] was nice,"" Dan Michels, a Trump supporter and a father to one of the girls, told the Washington Free Beacon. ""She came by and told us we should vote for her. And our daughters told us she was a nice person, but we don't align with her politically and ... because she's pro-choice, we said we should donate her money to a pro-life [cause].""",“我们的女儿认为（沃伦）很好，”特朗普的支持者、其中一位女孩的父亲丹·米歇尔斯告诉《华盛顿自由灯塔》，“她过来告诉我们，我们应该投她的票。我们的女儿告诉我们，她是个好人，但我们在政治上不支持她，而且… …因为她支持选择，我们说我们应该把她的钱捐给支持生命的事业。”,“我们的女儿觉得（沃伦）人不错。”丹·米歇尔斯告诉《华盛顿自由灯塔》，他是特朗普的支持者，其中一个女孩的父亲。“她走过来说，我们应该给她投票。女儿们说她是个不错的人，但我们不认同她的政治观点……因为她提倡堕胎合法，我们说，我们应该把她的钱捐给反堕胎的慈善（事业）。”,0.160949468573729,75.5,4,news,2020,en,zh
en-zh,"In Lausanne, Switzerland, where hundreds of climate strike organizers gatheredin August planning for this week's events, thousands of people marched through the city, according to local reports.",据当地报道，在瑞士洛桑，数百名气候罢工组织者8月份聚集在那里，计划本周的活动，数千人在该市游行。,据当地报道，8 月，在瑞士洛桑，数百名气候罢工组织者聚集在一起，为本周的活动做准备，数千人在该市游行。,0.474359793448345,85.8333333333333,6,news,2020,en,zh
en-zh,"But the austere kingdom, which forbids alcohol and has a strict social code, is seen by many as a hard sell for tourists.",但是 ， 严格的王国 ， 禁止酒精 ， 并有严格的社会规范 ， 许多人认为这对游客来说是一个艰难的买卖。,但这个严肃的王国禁止饮酒，并有严格的社会规范，被许多人视为旅游业的障碍。,-0.0644448608665812,62.25,4,news,2020,en,zh
en-zh,"Oxford Crown Court heard Clifton had been drinking mixers at the Fat Fox pub in Watlington, Oxfordshire, shortly before the assault in March last year.","牛津皇冠法院听说克里夫顿在牛津郡沃特灵顿的肥福克斯酒吧喝酒, 就在去年3月的攻击前不久.",牛津皇室法院获悉，克利夫顿在去年 3 月施暴事件发生前不久，曾在牛津郡沃特灵顿的胖狐狸酒吧饮用调制酒。,-0.17386730014809,60.0,4,news,2020,en,zh
en-zh,"Abstract: A part from the price correction which is natural in speculation, the current round of digital currency tumble has also to do with the 'sworn enemy'—regulation.","文摘: 从投机中自然的价格调整的一部分, 当前的数字货币暴跌也与 ""死敌""--监管有关。",摘要：除了投机属性天然引发的价格回调，本轮数字货币惨跌也与“宿敌”——监管风险不无关系。,-0.0648066633946803,61.25,4,news,2018,en,zh
en-zh,"""We have determined the cause of the problem. We are very sorry this occurred, and we have contacted the family to discuss the situation with them,"" the health insurer said.",这位健康保险公司说：“我们已经确定了问题的原因。对此事我们感到非常抱歉，我们已经与家人联系，与他们讨论这种情况。”,“我们已确定了问题的根源。我们对事件的发生深表歉意，我们已经联系上这家人并询问了他们的情况，”这家健康保险公司表示。,-0.157339339202207,72.5,4,news,2020,en,zh
en-zh,"US theater chain bans dressing up for ""Joker"" screenings over fears of another shooting",由于担心再次发生枪击事件，美国连锁影院禁止在“小丑”放映时穿着打扮,美国院线担忧枪击再现，禁《小丑》观众乔装观影,0.418309686652919,85.0,4,news,2020,en,zh
en-zh,"Experts for both sides agreed that some women seeking abortions are uncertain, and some women who go through with an abortion later regret their decision. But they differed on whether those constituted a large or small percentage of the women seeking abortions. The experts also disagreed on whether Tennessee's 48-hour waiting period would make any difference for those women.",双方的专家一致认为，一些寻求堕胎的妇女并不确定，一些堕胎的妇女后来对自己的决定感到遗憾，但他们对这些妇女在寻求堕胎的妇女中占很大比例还是很小的比例存在分歧，专家们还不同意田纳西州48小时的等待期是否会对这些妇女产生任何影响。,双方专家都同意，一些寻求堕胎的女性其实拿不定主意，而一些堕了胎的女性事后会后悔自己的决定。但是专家的分歧在于，这部分人在寻求堕胎的女性中占比是多是少，还有田纳西 48 小时等待期否对这些女性有任何影响。,0.648979876943818,85.75,4,news,2020,en,zh
en-zh,"The new law, which takes effect Jan. 1, will allow police to use deadly force only when ""necessary"" to defend against an imminent threat of death or serious injury to officers or bystanders.",新 法 律 将 于 1 月 1 日 生 效 ， 将 允 许 警 察 只 有 在 “ 必 要 ” 时 才 使 用 致 命 武 力 ， 以 抵 御 警 察 或 旁 观 者 面 临 的 迫 在 眉 睫 的 死 亡 或 重 伤 威 胁 。,1月1日起生效的新法律则规定，警察只有在“必要”的情况下，即对其或旁人有明显的致死致伤威胁时，才可以诉诸致命武力手段。,0.567895090362349,84.75,4,news,2020,en,zh
en-zh,"A Prison Service spokeswoman said: ""HMP Wandsworth has increased security at the gate and is operating extra identity checks as a result of a security incident. It would be inappropriate to comment further while a police investigation is ongoing.""",狱政署发言人说：“由于一起安全事件，HMP Wandsworth已经加强了大门的安全，并正在进行额外的身份检查。在警方正在进行调查的时候，进一步发表评论是不合适的。”,监狱管理局发言人表示：“女王陛下监狱旺兹沃斯已经提升大门的安全级别，由于一次安全事故目前正在进行特别身份核查。警方开展调查期间，不便发表更多评论。”,0.527954640921336,80.25,4,news,2020,en,zh
en-zh,"In a December 2018 report the Energy Information Administration said it expected the United States"" LNG export capacity to double by the end of this year to 8.9 billion cu ft daily. This will make the US the third-largest exporter of LNG in terms of capacity after Qatar and Australia. By 2030, US LNG exports are estimated to reach 17 billion cu ft daily, from some 3 billion cu ft at the start of 2019.",能源情报署在2018年12月的一份报告中表示，预计美国的液化天然气出口能力到今年年底将翻一番，达到每天89亿立方英尺。这将使美国成为仅次于卡塔尔和澳大利亚的第三大液化天然气出口国。到2030年，美国液化天然气出口量预计将从2019年初的约30亿立方英尺增至每天170亿立方英尺。,能源信息署在2018年12月的一份报告中表示，预计今年年底美国的液化天然气出口量将翻倍，达到每天89亿立方英尺，使美国成为液化天然气第三大出口国，仅次于卡塔尔和澳大利亚。到2030年，美国液化天然气出口预计达到每天170亿立方英尺，而2019年年初出口量为每天30亿立方英尺。,0.647077982604198,92.1666666666667,6,news,2020,en,zh
en-zh,We decided to publish limited information about the whistle-blower - including the fact that he works for a nonpolitical agency and that his complaint is based on an intimate knowledge and understanding of the White House - because we wanted to provide information to readers that allows them to make their own judgments about whether or not he is credible.,我们决定公布有关举报人的有限信息 — — 包括他为一个非政治机构工作的事实 ， 以及他的申诉是基于对白宫的亲密知识和理解 — — 因为我们想向读者提供信息 ， 使他们能够就他是否可信做出自己的判断。,我们决定公布检举人的少量信息，包括他在非政府部门工作，以及他的投诉是基于与白宫的密切接触和深入了解。我们这样做，是想为读者提供信息，让他们自己对检举人是否可信做出判断。,0.28957011851096,78.25,4,news,2020,en,zh
en-zh,"According to the forecast of Ministry of Trade and Economic Development, the country's economic growth will reach 7%, while the country's inflation is basically above this level.",根据预测的部贸易和经济发展，该国的经济增长将达到7%，而该国的通货膨胀基本上是高于这一水平。,根据塔贸易和经济发展部的预测，2016年塔国的经济增长将达到7%，而国家的通胀也基本是在这一水平之上。,0.579372777915287,81.1666666666667,6,news,2017,en,zh
